term_str,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
trees,0.004703003,0.0861481,-4.0429935e-05,0.06374582,-0.33140782,0.26720992,-9.245154e-05,0.22325148,-0.22071357,-0.04083496,-0.07336443,-0.03599772,0.094108775,0.18305664,-0.14267695,0.051716857,0.13999675,-0.1927118,-0.12426473,0.16424078,0.11019391,-0.17391975,-0.027044918,0.27913868,0.16364257,0.04618736,-0.09758275,0.056717236,-0.17069034,-0.15206268,-0.042532593,-0.2006913,-0.117718846,-0.03365706,0.029719623,0.054742426,0.19204904,-0.14082679,0.08682414,0.058272112,0.03139352,-0.012948547,0.32378104,-0.048280895,-0.05589106,0.13454026,-0.016879993,0.07276527,0.06258394,0.10450444,-0.0373926,-0.38741058,-0.16747451,0.14307919,0.0934792,-0.13300121,-0.012041871,0.15905295,-0.053602457,0.11906025,0.01872517,-0.08828435,-0.3357975,0.10013573,0.103902146,-3.6858022e-05,0.031981084,-0.023177544,-0.23734386,-0.030507386,0.015021135,-0.15624343,-0.11704835,-0.10328909,0.005120186,-0.13376614,-0.0041172984,0.016415823,-0.12600817,-0.20945199,-0.05128979,0.16471851,-0.1494864,0.098147005,-0.2433403,-0.007705339,-0.214695,-0.2109016,-0.059375636,0.055259917,-0.1521437,0.15804808,0.10617965,-0.008245717,0.041094553,-0.019358605,0.021369303,0.034138326,-0.006236904,-0.11134329
own,-0.07642582,0.100091346,-0.01867131,0.08851865,-0.2751028,0.17333946,-0.08816176,0.14594796,-0.16539592,0.042923026,-0.13952732,0.018381167,0.15028617,0.16329344,-0.17904219,-0.03910806,0.12187535,-0.18473513,-0.14579988,0.09660393,0.071023375,-0.11434699,-0.12426098,0.21007992,0.25760943,0.022735605,-0.14876013,0.043178793,-0.13070709,-0.1286764,-0.090618394,-0.16015564,-0.12606037,0.008277155,-0.03166712,0.11061698,0.1522744,-0.1459375,0.05594919,0.055301394,-0.0065500177,-0.068674244,0.21875724,-0.017472832,-0.03844171,0.10858715,0.050396997,0.08271309,0.082614936,0.052907296,-0.041174166,-0.37943766,-0.13637659,0.07739278,0.050647926,-0.08455078,-0.050671533,0.04496268,-0.1370658,0.14372429,-0.04598519,-0.1174625,-0.3330529,0.02960297,0.061004557,0.047230884,-0.028910743,-0.067879856,-0.2423853,0.0038711156,0.025167897,-0.15631223,-0.22716656,-0.059887864,-0.017985959,-0.17758119,0.04662589,0.010169991,-0.13470337,-0.31050432,-0.07961772,0.050708324,-0.112461224,0.11487448,-0.24283187,0.040431164,-0.20128243,-0.21881463,-0.073761396,0.04390074,-0.1867947,0.12658952,0.12041227,-0.08086524,0.02293083,-0.008422596,0.05411127,0.032905202,-0.06995617,-0.15467471
happened,-0.022760322,0.08223866,-0.008337213,0.11033064,-0.08871546,0.099336766,-0.0044049476,0.046714325,-0.17492917,0.13608442,-0.13121054,0.020062769,0.110048234,0.16723484,-0.12964487,-0.09392943,0.09029732,-0.19266912,-0.1621312,0.12273413,0.029568372,-0.10454762,-0.12813476,0.20795724,0.27020872,-0.043355674,-0.056034066,0.0025382554,-0.101467006,-0.0788614,-0.044684313,-0.1814249,-0.12096081,0.043088946,0.010270439,0.19324476,0.12308641,-0.20189252,0.08317987,0.025107479,0.07074565,-0.03514521,0.21252218,-0.004278904,0.02590725,0.15851593,0.035037808,0.03734566,0.1683234,-0.08271562,0.005783474,-0.30887666,-0.044679075,0.08187739,0.105406985,-0.051769946,-0.11269849,-0.025170749,-0.08875301,0.14648125,-0.07078775,-0.14243717,-0.3658183,-0.047744602,0.087277144,0.04048362,-0.03275304,-0.09383882,-0.016649907,-0.050539576,-0.026071828,-0.16922072,-0.2856539,-0.08936785,0.033582002,-0.0503679,0.07852255,0.028523361,-0.14108454,-0.20146526,-0.08581246,-0.02912586,-0.06257296,0.06277104,-0.26075977,0.06262949,-0.23809288,-0.3176954,-0.13572653,0.0061684293,-0.12649453,0.09898492,0.08525922,-0.09874059,0.029208222,0.022172315,0.10390364,-0.055012595,-0.16084997,-0.106160544
wonder,0.048162084,0.045928627,0.007831074,0.10711021,-0.1360468,0.124222375,-0.013956529,0.06793487,-0.17245553,0.12079133,-0.1260025,0.10790963,0.0723668,0.18241805,-0.19872625,-0.13416992,0.13787848,-0.17796652,-0.21779335,0.13809979,0.075888604,-0.12777244,-0.11137289,0.211727,0.25749,-0.09283727,-0.03893615,0.05090499,-0.1308384,-0.13131292,0.0065208413,-0.17882621,-0.09480984,0.00013649411,-0.049113765,0.1960598,0.098675534,-0.13419068,0.12727605,0.046179093,0.02647633,-0.080564804,0.17349121,0.017822696,-0.0027410137,0.119192556,0.022254778,0.068688154,0.15839885,-0.07705297,-0.024586892,-0.32966477,-0.016339885,0.054108188,0.08568971,-0.017645253,-0.16436765,-0.06375248,-0.022020247,0.07841956,-0.10706203,-0.11731923,-0.33842215,-0.12946473,0.049249977,0.0806194,-0.03277405,-0.07766322,-0.055880956,0.01816431,-0.023230847,-0.14144076,-0.24342337,-0.1178396,0.00039770798,-0.041407198,0.039892823,0.024169955,-0.13431722,-0.22044383,-0.12556186,-0.048340004,-0.093160115,0.13737287,-0.2131191,0.074010506,-0.19221543,-0.28725895,-0.117864884,0.039097413,-0.18296057,0.06774508,0.0916284,-0.12581126,0.060489718,0.010106673,0.072715364,-0.057673797,-0.15268773,-0.13844867
night,-0.031109137,0.079590864,0.016153391,0.09521291,-0.23652896,0.19272287,-0.032292455,0.14964567,-0.2040769,0.031782772,-0.1169631,-0.0007167162,0.107118174,0.17039157,-0.15221006,-0.042326964,0.13218163,-0.17465025,-0.16313949,0.14507402,0.07229713,-0.13425268,-0.060925703,0.19495171,0.23027402,0.0016127272,-0.084239975,0.071285866,-0.14805253,-0.13524704,-0.08396269,-0.15868703,-0.10238543,-0.010922355,-0.032642372,0.11186339,0.15253599,-0.16214539,0.071528845,0.079421006,0.0042042243,-0.039291844,0.24035151,-0.012568251,-0.009114267,0.09729553,0.06576257,0.07644721,0.09993151,0.016180808,-0.062586516,-0.3666944,-0.106313206,0.085864626,0.10490721,-0.091233246,-0.0623814,0.07512343,-0.0705273,0.13388036,-0.05299501,-0.13717902,-0.33316785,0.035289027,0.066038184,0.049280766,0.0045547816,-0.030015593,-0.16327679,0.015932478,-0.0016774789,-0.14095153,-0.14312862,-0.07635837,-0.014765461,-0.13428058,0.038628396,0.01901802,-0.13445961,-0.22491537,-0.07052824,0.09620715,-0.11003077,0.089554355,-0.23886527,0.0015047116,-0.19669695,-0.251765,-0.09207527,0.05412521,-0.16412489,0.13274889,0.08854558,-0.059226133,0.03142907,0.002600225,0.044604465,-0.004530504,-0.0361131,-0.14241529
everything,-0.03880657,0.047568128,0.04754806,0.0944542,-0.21214142,0.14981468,-0.04280613,0.14600253,-0.19855738,0.068969846,-0.089230366,0.013937326,0.13888554,0.16510439,-0.16582696,-0.090362445,0.12807235,-0.19338392,-0.19853617,0.119968,0.10526607,-0.10408688,-0.10189238,0.19151466,0.24333937,0.0043181023,-0.10746533,0.08074174,-0.11651243,-0.11942125,-0.04503292,-0.1819905,-0.068392135,0.0010611609,-0.030378928,0.15099797,0.09790637,-0.20975831,0.071591176,0.053342447,0.0032434617,-0.030151239,0.18757161,-0.0029275997,0.021825396,0.0902091,0.0635208,0.06939422,0.13994852,0.00743033,-0.056476243,-0.37676346,-0.08080947,0.050618615,0.10798431,-0.0871743,-0.070007816,0.037413534,-0.078410454,0.13751288,-0.07472513,-0.118502975,-0.3468411,0.0011700701,0.06738267,0.06796197,-0.018021803,-0.033289276,-0.12222082,-0.00067475275,-0.010750149,-0.1880106,-0.17025232,-0.08200541,0.028336372,-0.12886895,0.07382215,-0.006581224,-0.13307941,-0.24403538,-0.08988978,0.030328076,-0.100424394,0.08981166,-0.28338176,0.008331177,-0.19812828,-0.28163746,-0.10572111,0.054350913,-0.16574703,0.11641439,0.07856613,-0.116093166,0.030633498,0.010895108,0.035986874,-0.00036363417,-0.05035543,-0.12673484
mmm,-0.2076434,-0.024612054,0.017516522,0.035764076,-0.22881754,0.09995938,0.011101363,0.11043487,-0.20064314,0.25306922,0.1339474,0.118169494,0.085482724,-0.01545794,-0.10751878,0.091168314,0.23389147,0.11163496,0.16877715,0.059388455,-0.056460265,-0.0023317798,-0.07893781,0.12353657,0.32959488,0.020734247,0.08141584,0.10431689,-0.17216916,-0.08395888,-0.12834144,-0.13049799,-0.04543948,0.112208135,-0.07388278,0.16829374,0.29596493,-0.31390134,0.2714056,0.15932253,0.08234325,-0.1710436,0.11408527,0.016719656,0.15332411,0.2078543,0.04769958,-0.11029369,0.15726568,-0.07167702,0.024427064,-0.16793866,-0.29861146,0.18559189,0.17598185,0.09107035,0.17815885,-0.0882742,-0.057273094,0.07910642,-0.1490626,-0.07433234,-0.3056765,-0.0012611707,0.22287397,-0.056915168,-0.10059771,0.16431053,-0.06715306,-0.13993268,-0.057776105,-0.012549307,-0.16278085,-0.014058318,-0.03294101,-0.029372508,-0.07853705,-0.1553299,-0.16884191,-0.20675959,-0.191517,0.009548002,-0.15537064,-0.0114677865,-0.11102603,-0.2006235,-0.13549295,-0.2560254,-0.21029416,-0.067409925,-0.037111573,0.15549584,-0.006756625,-0.08633133,0.03838142,-0.040641576,0.054386586,-0.08693854,-0.14886552,-0.21833093
maybe,-0.063846596,0.08858863,0.00023655468,0.11140593,-0.19555293,0.15946147,-0.05182939,0.111524545,-0.17196281,0.094707064,-0.12045687,0.023380956,0.106100716,0.13545635,-0.1266747,-0.12206031,0.13090432,-0.16458894,-0.15452735,0.11811185,0.085688286,-0.11597311,-0.095387146,0.19681157,0.26294333,-0.009833375,-0.09165797,0.047132496,-0.12929814,-0.097760394,-0.043678977,-0.17059582,-0.10727014,-0.0041144206,-0.040020887,0.18571298,0.1267113,-0.20345902,0.07449875,0.06758121,0.018754855,-0.055726517,0.19562332,-0.016594646,0.009432743,0.0783909,0.036080822,0.06681021,0.14148226,0.010892581,-0.04651459,-0.36699703,-0.082620084,0.07196251,0.11159746,-0.03820101,-0.04963098,0.036231305,-0.117648005,0.13973764,-0.08097488,-0.11102834,-0.29665336,-0.046701066,0.07617612,0.06033244,-0.029208636,-0.044379923,-0.14267687,-0.018995814,-0.015441141,-0.18121831,-0.20625699,-0.10004748,0.022636529,-0.12758984,0.05125554,0.020388663,-0.16436785,-0.2420168,-0.09780583,0.058895256,-0.09100036,0.07743212,-0.2571148,-0.003033727,-0.22675136,-0.24853998,-0.09852411,0.044371746,-0.12982981,0.082039215,0.07065739,-0.055016566,0.024578242,0.024309969,0.06689732,-0.0413407,-0.090942115,-0.10414842
child,-0.142165,0.09414688,-0.004376511,0.09136083,-0.31548664,0.23292227,-0.067594536,0.19064303,-0.14925796,0.092510924,0.0030494402,0.023328284,0.07535341,0.05340798,-0.087240666,-0.012678266,0.1478845,-0.1443936,-0.042073898,0.093964644,0.08692299,-0.101471566,-0.12595436,0.250899,0.29279354,0.04224181,-0.16249186,0.061823722,-0.18006997,-0.1242274,-0.11716815,-0.29054394,-0.095098786,-0.025068441,-0.08856323,0.15116426,0.21772952,-0.24044468,0.13700461,0.10190712,-0.065790094,0.08196758,0.28860828,-0.06470046,-0.03348949,0.065432005,0.042181805,0.03664476,0.11552588,0.057894588,-0.021643529,-0.3760895,-0.15479685,0.06826362,0.09201341,-0.05172405,0.06604627,0.13953687,-0.0538775,0.20438235,-0.05209907,-0.023824994,-0.34460074,0.08316516,0.03692804,0.03864276,-0.01942084,0.065473825,-0.3195832,0.03171465,0.053830944,-0.18051189,-0.13370664,-0.16805644,0.07413832,-0.16251546,0.035981093,-0.0065711695,-0.11704046,-0.24423748,-0.18728961,0.10952221,-0.13239883,-0.041747123,-0.2659378,-0.10431981,-0.21243261,-0.1958674,-0.07837656,0.025505833,-0.1850085,0.15661082,0.08919078,-0.003880929,-0.023505226,-0.026259681,0.014246866,-0.026041757,-0.04625845,-0.123456456
school,-0.096474156,0.10182073,0.009488304,0.09414699,-0.22873555,0.18449506,-0.054362226,0.1686596,-0.1788982,0.078018636,-0.08695676,0.0016122533,0.11963958,0.14123257,-0.15716368,-0.016485795,0.12281213,-0.18521287,-0.15553904,0.08749207,0.07966556,-0.089567445,-0.13581574,0.2272241,0.2651851,-0.010789534,-0.12112996,0.06337895,-0.12695816,-0.12800042,-0.0901703,-0.18336838,-0.10724952,-0.006211124,0.0020992844,0.12638554,0.14323935,-0.15339033,0.07157959,0.062401235,0.004895673,-0.033406194,0.2084733,-0.0035748451,-0.021338314,0.13675348,0.0851866,0.037553653,0.08472493,0.08415767,-0.0502292,-0.37306967,-0.13834754,0.048633453,0.09534042,-0.061616167,-0.019238636,0.05413418,-0.09909823,0.13641071,-0.07424667,-0.1286598,-0.29845026,0.04232214,0.032807034,0.048702557,-0.030619267,-0.033602927,-0.22383046,-0.028674044,0.022289626,-0.16292396,-0.20869046,-0.08836189,-0.018142724,-0.14875565,0.015794525,0.0074858894,-0.12965709,-0.27478567,-0.13321778,0.07030079,-0.08723974,0.07810439,-0.254324,0.0021268064,-0.21021108,-0.2189813,-0.081215024,0.047555793,-0.16305643,0.15568626,0.09076274,-0.051014047,0.010525043,-0.025919866,0.037864078,0.008015111,-0.06379351,-0.11518984
without,-0.005816044,0.030531844,-0.0029606654,0.108492896,-0.16814451,0.14776237,-0.02701117,0.07722593,-0.23025055,0.04946107,-0.17639838,0.019493649,0.15012294,0.23623891,-0.20617457,-0.1060592,0.10685974,-0.1937243,-0.25325125,0.13522461,0.067694575,-0.14575128,-0.053799096,0.18426137,0.20922187,0.0033338808,-0.10003788,0.05067148,-0.1328395,-0.12721515,-0.058500115,-0.14207287,-0.1392309,-0.0007400053,-0.0165837,0.156971,0.07126988,-0.19862314,0.04605844,0.06543437,0.044850115,-0.10728285,0.2137463,0.00289728,-0.018052984,0.11974277,0.04131687,0.075174846,0.13790543,-0.015512,-0.058507774,-0.3787197,-0.06410344,0.07446146,0.09434224,-0.07321893,-0.11301808,0.010563994,-0.10176895,0.12206176,-0.0972399,-0.16498998,-0.32695967,-0.067322694,0.0769005,0.06657337,0.0019378432,-0.09599953,-0.089661196,-0.00915525,-0.04504312,-0.17243086,-0.2111078,-0.05622416,-0.034878816,-0.14002308,0.054096244,0.045026075,-0.1309628,-0.24928786,-0.04090675,0.017951772,-0.07334903,0.13501391,-0.21474841,0.08338444,-0.19759881,-0.2781701,-0.12238379,0.065845564,-0.13559225,0.09407635,0.10027666,-0.12102425,0.04828832,0.033530563,0.058944177,-0.03046482,-0.06538116,-0.11883463
listen,0.01616893,0.019719569,-0.022266371,0.07606633,-0.14279,0.09710178,-0.036157086,0.053936616,-0.20530747,0.09011024,-0.16132285,0.04967566,0.13604651,0.20826297,-0.18925214,-0.07203945,0.110984914,-0.17834277,-0.26591328,0.100245155,0.04816218,-0.11077755,-0.06677194,0.17860216,0.24294047,-0.04183108,-0.09630566,0.05563488,-0.124011055,-0.0825792,-0.07802687,-0.15742195,-0.13754347,-0.0020636187,-0.008093224,0.15269604,0.06671146,-0.16035068,0.08623292,0.05730165,0.05049479,-0.09906665,0.17241226,-0.011535149,-0.0011418427,0.12297182,0.05005754,0.05051202,0.1412176,-0.033119876,-0.023574654,-0.34193963,-0.03335862,0.05812688,0.10184607,-0.05918342,-0.13381614,-0.05165217,-0.078096926,0.095306024,-0.09807145,-0.1351881,-0.3348165,-0.06697526,0.067467675,0.052199103,0.0035097545,-0.11170904,-0.060169447,-0.016761491,-0.011655889,-0.1446821,-0.2317918,-0.082073614,-0.042285744,-0.11719365,0.01570313,0.010437741,-0.11628811,-0.23827045,-0.08481383,-0.065025054,-0.09453632,0.15156472,-0.17167549,0.12484471,-0.16264154,-0.28653616,-0.10290996,0.043145016,-0.121818945,0.10924821,0.09319872,-0.12402476,0.020639861,0.023380278,0.07085487,-0.0038826559,-0.07678985,-0.13752146
since,-0.08862674,0.07565729,0.082686715,0.094575875,-0.18615212,0.2199926,-0.050624754,0.18568131,-0.17561768,0.1254167,-0.038543485,0.013134042,0.078683525,0.051868487,-0.17036834,-0.09135891,0.17015897,-0.18100421,-0.15811937,0.123652495,0.14293176,-0.09346632,-0.12103472,0.19107983,0.24656911,-0.014573895,-0.089672424,0.10486698,-0.13079645,-0.14104153,-0.02277791,-0.19818653,-0.003484969,0.022301218,-0.108896315,0.2167247,0.18938857,-0.20212397,0.11810852,0.0037481685,-0.034001023,0.042940415,0.18257138,-0.004461936,0.036050785,0.08509609,0.072999954,0.0388333,0.14256059,0.011159079,-0.033304267,-0.38914925,-0.093649186,0.07334662,0.13135612,-0.057096373,-0.03876303,0.082466155,-0.032752875,0.1275566,-0.092671946,-0.10612145,-0.31593776,-0.004407924,0.063969135,0.11372677,-0.109265745,0.056550425,-0.15694816,-0.03835758,-0.0049778214,-0.17101021,-0.15674955,-0.11335092,0.01767459,-0.10831676,0.104666434,0.041677434,-0.16862164,-0.19797455,-0.12777115,0.0847444,-0.11061299,0.023053907,-0.36032134,-0.07370717,-0.18978985,-0.2500648,-0.14951769,0.025743214,-0.22506334,0.03790821,0.020876393,-0.08653727,0.05683672,-0.01578751,0.0632016,-0.012067209,-0.076830976,-0.14015381
show,0.0027009216,0.062466267,-0.033616126,0.07098139,-0.21808888,0.122240536,-0.060601447,0.1129389,-0.2038496,0.06819542,-0.14484292,0.020107828,0.13306956,0.1839283,-0.16213436,-0.05935579,0.117368095,-0.18053736,-0.21587256,0.101743095,0.035526067,-0.12035136,-0.07060872,0.19051978,0.23698074,0.0050556813,-0.10362689,0.04134184,-0.1161113,-0.09087231,-0.113071434,-0.18395671,-0.15358971,-0.013129698,-0.007064104,0.16113693,0.12688713,-0.1688708,0.082330614,0.05927002,0.046834216,-0.09880267,0.20845568,-0.04994836,-0.021233292,0.14167981,0.035371084,0.057703372,0.10764586,0.0024026202,-0.026320636,-0.34245092,-0.09053756,0.09098234,0.098478526,-0.04368716,-0.10164554,-0.0067015216,-0.12779388,0.1263188,-0.07565626,-0.1093663,-0.3248921,-0.0283859,0.0846375,0.056411162,-0.0016957218,-0.10779256,-0.1027897,-0.012453122,-0.018583884,-0.13865182,-0.21027516,-0.09297751,-0.046387512,-0.14076068,0.019802254,0.0040294193,-0.09504907,-0.26003733,-0.07290274,0.0011134221,-0.080246694,0.1392909,-0.20841824,0.0876457,-0.1866321,-0.267904,-0.11276543,0.047601245,-0.1094356,0.1119646,0.120749846,-0.08145382,0.022779455,0.019596437,0.07689957,0.008208463,-0.07566197,-0.14012434
done,0.013120149,0.045679726,0.024659377,0.08647647,-0.16293213,0.17421572,-0.031666312,0.120247014,-0.20663932,0.06068529,-0.11137321,0.040269863,0.110992044,0.19171263,-0.17579319,-0.13853925,0.10940112,-0.19441819,-0.2139281,0.12470771,0.09597198,-0.13430314,-0.082708545,0.20682094,0.23173003,-0.02838403,-0.10013242,0.07132057,-0.15819687,-0.09065789,-0.05574684,-0.16391574,-0.10892081,0.012172329,-0.04915446,0.18385608,0.07851555,-0.19583553,0.065604195,0.017363215,0.027423842,-0.0606031,0.19937283,0.005570759,0.027086383,0.14256404,0.047395565,0.097571805,0.12767026,-0.025382796,-0.06392403,-0.34466502,-0.06672792,0.07245869,0.10127017,-0.059851702,-0.14106789,-0.0049059787,-0.09638962,0.09558519,-0.11348655,-0.14135207,-0.3252689,-0.05256577,0.058037333,0.0767582,-0.040303804,-0.097979374,-0.08526621,-0.02902182,-0.051914584,-0.16658701,-0.20459975,-0.08852805,-0.028404895,-0.08653216,0.049639937,0.002206868,-0.15423559,-0.21708347,-0.08087858,0.025880584,-0.093950585,0.11738815,-0.25599152,0.07649512,-0.2044846,-0.2795059,-0.12391621,0.047633275,-0.13047366,0.07246524,0.07473789,-0.107246734,0.066968046,0.011045878,0.078513525,-0.025627218,-0.06734609,-0.14993832
gonta,-0.033643443,0.09062934,-0.013049925,0.12513842,-0.21524449,0.15121202,-0.05710657,0.13283974,-0.17213374,0.06945762,-0.11655726,0.020973532,0.12988894,0.1760409,-0.13241231,-0.07229596,0.112901606,-0.19534189,-0.15226659,0.10211386,0.08032382,-0.11095061,-0.08779749,0.21873719,0.25585407,-0.015577594,-0.092992224,0.017568838,-0.12937768,-0.09980141,-0.05704761,-0.19749665,-0.11947148,0.0014920494,-0.013677954,0.14181358,0.12195149,-0.17907478,0.08915134,0.08078399,0.021231625,-0.059064083,0.21922217,-0.029012712,-2.4300709e-05,0.08974234,0.02831456,0.05630468,0.11706229,0.025708009,-0.02507013,-0.3635709,-0.104208045,0.07060029,0.096749686,-0.065462545,-0.0476396,0.026271043,-0.09829137,0.13685988,-0.051934876,-0.11994827,-0.3274445,0.0016384852,0.074106365,0.027057126,0.0008028702,-0.03693799,-0.13732605,-0.023306154,0.015247373,-0.17924085,-0.21265702,-0.103125595,0.03065557,-0.12806125,0.043652494,0.016101966,-0.1387393,-0.23194547,-0.07024437,0.047514077,-0.10294154,0.076938435,-0.23873442,0.022848753,-0.21711676,-0.24790893,-0.06401844,0.050903976,-0.123875506,0.10957923,0.09480795,-0.06327517,0.018399237,-0.003905161,0.07783218,0.0030085882,-0.07561127,-0.1174346
lord,-0.055093598,0.058002025,-0.0014642599,0.08557911,-0.23738761,0.13748161,-0.051510744,0.13886695,-0.17932293,0.04754929,-0.08999262,0.0010697611,0.1251624,0.16307887,-0.124938026,-0.07174826,0.0984795,-0.1515632,-0.11495999,0.11173735,0.06798586,-0.096246675,-0.08048624,0.18970354,0.21692109,0.02332361,-0.12430116,0.046445295,-0.14567028,-0.08242708,-0.09050645,-0.18035126,-0.09361272,0.011339118,-0.028490148,0.117079705,0.12746748,-0.2235404,0.07965117,0.10013921,0.025841976,-0.03440347,0.26165614,-0.05317483,0.022961618,0.050180513,0.055878058,0.059544604,0.10617383,0.027438294,-0.071882926,-0.3841759,-0.103925936,0.09323035,0.10196964,-0.06181641,-0.013191872,0.07712392,-0.1142778,0.1814966,-0.018274326,-0.072084025,-0.3445347,0.014032815,0.081880175,0.044784684,0.0064186146,-0.038130157,-0.15875487,-0.010695507,0.0040096454,-0.16353779,-0.16050859,-0.10640105,0.032735012,-0.15542002,0.041007433,-0.021279426,-0.13694577,-0.22104435,-0.09507177,0.07392506,-0.078116275,0.019891942,-0.23110129,0.0036637976,-0.18485302,-0.2432984,-0.07411041,0.05168101,-0.11354933,0.1349567,0.07318583,-0.058086637,-0.00713105,0.012606408,0.03733068,-0.0060563744,-0.03760131,-0.099526025
another,-0.030441048,0.04188,-0.0047152513,0.07750936,-0.18854168,0.12854874,-0.04684051,0.10127164,-0.2051669,0.07709833,-0.12896335,0.01847923,0.14779955,0.1814683,-0.1640261,-0.09112431,0.13562816,-0.17494519,-0.19492768,0.112564854,0.080287926,-0.1077683,-0.06839843,0.1900305,0.24462384,-0.0104984585,-0.10750802,0.033111036,-0.13757472,-0.08639437,-0.07569549,-0.1613343,-0.10863443,0.01002428,-0.01648156,0.13135149,0.07625608,-0.20609981,0.082181305,0.0979052,0.002226261,-0.048979662,0.20709643,-0.020746687,-0.01030622,0.087494105,0.043328512,0.079866536,0.13013361,-0.0051191165,-0.054189667,-0.37463132,-0.063188,0.047483176,0.10925848,-0.057452913,-0.060138807,0.024423826,-0.102053754,0.15158218,-0.06130201,-0.118602045,-0.34262756,-0.036105514,0.06572001,0.05363421,-0.009990419,-0.06436092,-0.10972423,-0.010336738,0.010801481,-0.15628476,-0.2176725,-0.09135933,0.0093239825,-0.13025232,0.04486054,0.005277941,-0.1584075,-0.2431612,-0.077461265,0.0018051568,-0.0861359,0.09612616,-0.23345731,0.043846976,-0.19398245,-0.26715592,-0.08428641,0.0802934,-0.13062862,0.11173033,0.09148715,-0.09524966,0.01813438,0.0331102,0.054241758,-0.01285556,-0.06484622,-0.12849179
